date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:14:21	515/515	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Sep%202021%2002:45:14%20GMT	https://tradeoakcapital.app/home/libs/ytp-player/css/images/raster_dot%402x.html	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/libs/ytp-player/css/images/raster_dot@2x.html	(from https://tradeoakcapital.app/home/libs/ytp-player/css/jquery.mb.YTPlayer.min.css)
03:14:32	196496/196496	---M-Z	200	added ('OK')	text/css	date:Sat,%2012%20Feb%202022%2016:59:16%20GMT	https://tradeoakcapital.app/home/assets/css/vendor.min.css	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/assets/css/vendor.min.css	(from https://tradeoakcapital.app/home/Account/Register.html)
03:14:34	789496/789496	---M-Z	200	added ('OK')	text/css	date:Sat,%2012%20Feb%202022%2016:59:16%20GMT	https://tradeoakcapital.app/home/assets/css/default/app.min.css	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/assets/css/default/app.min.css	(from https://tradeoakcapital.app/home/Account/Register.html)
03:14:36	6653/6653	---M-Z	200	added ('OK')	text/html	date:Fri,%2023%20May%202025%2013:04:22%20GMT	https://tradeoakcapital.app/home/Account/Login.html	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/Account/Login.html	(from https://tradeoakcapital.app/home/Account/Register.html)
03:14:38	796/796	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2008%20Jul%202025%2010:14:34%20GMT	https://tradeoakcapital.app/code.tidio.co/ndyggav7pb979zcwkpek2rpgqwqaio2r.js	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/code.tidio.co/ndyggav7pb979zcwkpek2rpgqwqaio2r.45.delayed	(from https://tradeoakcapital.app/home/Account/Register.html)
03:14:39	455047/455047	---M-Z	200	added ('OK')	text/javascript	date:Sat,%2012%20Feb%202022%2016:59:16%20GMT	https://tradeoakcapital.app/home/assets/js/vendor.min.js	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/assets/js/vendor.min.js	(from https://tradeoakcapital.app/home/Account/Register.html)
03:14:40	56947/56947	---M-Z	200	added ('OK')	text/javascript	date:Sat,%2012%20Feb%202022%2016:59:16%20GMT	https://tradeoakcapital.app/home/assets/js/app.min.js	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/assets/js/app.min.js	(from https://tradeoakcapital.app/home/Account/Register.html)
03:14:40	2910285/2910285	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Jun%202022%2001:19:52%20GMT	https://tradeoakcapital.app/home/3.jpg	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/3.jpg	(from https://tradeoakcapital.app/home/Account/Register.html)
03:14:42	0/0	---M--	200	added ('OK')	text/html	date:Fri,%2023%20May%202025%2013:06:20%20GMT	https://tradeoakcapital.app/home/www.google-analytics.com/analytics.html	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/www.google-analytics.com/analytics.html	(from https://tradeoakcapital.app/home/Account/Register.html)
03:16:58	104544/104544	---M--	200	added ('OK')	font/woff2	date:Sat,%2012%20Feb%202022%2016:59:16%20GMT	https://tradeoakcapital.app/home/assets/webfonts/fa-brands-400.woff2	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/assets/webfonts/fa-brands-400.woff2	(from https://tradeoakcapital.app/home/assets/css/vendor.min.css)
03:17:01	180148/180148	---M-Z	200	added ('OK')	font/ttf	date:Sat,%2012%20Feb%202022%2016:59:16%20GMT	https://tradeoakcapital.app/home/assets/webfonts/fa-brands-400.ttf	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/assets/webfonts/fa-brands-400.ttf	(from https://tradeoakcapital.app/home/assets/css/vendor.min.css)
03:17:02	23900/23900	---M--	200	added ('OK')	font/woff2	date:Sat,%2012%20Feb%202022%2016:59:16%20GMT	https://tradeoakcapital.app/home/assets/webfonts/fa-regular-400.woff2	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/assets/webfonts/fa-regular-400.woff2	(from https://tradeoakcapital.app/home/assets/css/vendor.min.css)
03:17:08	60380/60380	---M-Z	200	added ('OK')	font/ttf	date:Sat,%2012%20Feb%202022%2016:59:16%20GMT	https://tradeoakcapital.app/home/assets/webfonts/fa-regular-400.ttf	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/assets/webfonts/fa-regular-400.ttf	(from https://tradeoakcapital.app/home/assets/css/vendor.min.css)
03:17:09	126828/126828	---M--	200	added ('OK')	font/woff2	date:Sat,%2012%20Feb%202022%2016:59:16%20GMT	https://tradeoakcapital.app/home/assets/webfonts/fa-solid-900.woff2	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/assets/webfonts/fa-solid-900.woff2	(from https://tradeoakcapital.app/home/assets/css/vendor.min.css)
03:17:14	303480/303480	---M-Z	200	added ('OK')	font/ttf	date:Sat,%2012%20Feb%202022%2016:59:16%20GMT	https://tradeoakcapital.app/home/assets/webfonts/fa-solid-900.ttf	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/assets/webfonts/fa-solid-900.ttf	(from https://tradeoakcapital.app/home/assets/css/vendor.min.css)
03:17:15	4956/4956	---M--	200	added ('OK')	font/woff2	date:Sat,%2012%20Feb%202022%2016:59:16%20GMT	https://tradeoakcapital.app/home/assets/webfonts/fa-v4compatibility.woff2	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/assets/webfonts/fa-v4compatibility.woff2	(from https://tradeoakcapital.app/home/assets/css/vendor.min.css)
03:17:17	10556/10556	---M-Z	200	added ('OK')	font/ttf	date:Sat,%2012%20Feb%202022%2016:59:16%20GMT	https://tradeoakcapital.app/home/assets/webfonts/fa-v4compatibility.ttf	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/assets/webfonts/fa-v4compatibility.ttf	(from https://tradeoakcapital.app/home/assets/css/vendor.min.css)
03:17:20	133449/133449	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Feb%202022%2016:59:16%20GMT	https://tradeoakcapital.app/home/assets/css/default/images/cover-sidebar.jpg	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/assets/css/default/images/cover-sidebar.jpg	(from https://tradeoakcapital.app/home/assets/css/default/app.min.css)
03:17:21	425929/425929	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Feb%202022%2016:59:16%20GMT	https://tradeoakcapital.app/home/assets/css/default/images/bg-login.png	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/assets/css/default/images/bg-login.png	(from https://tradeoakcapital.app/home/assets/css/default/app.min.css)
03:17:21	95667/95667	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Feb%202022%2016:59:16%20GMT	https://tradeoakcapital.app/home/assets/css/default/images/cover-sidebar-user.jpg	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/assets/css/default/images/cover-sidebar-user.jpg	(from https://tradeoakcapital.app/home/assets/css/default/app.min.css)
03:17:23	424536/424536	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Feb%202022%2016:59:16%20GMT	https://tradeoakcapital.app/home/assets/css/default/images/bg-login-dark-mode.png	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/assets/css/default/images/bg-login-dark-mode.png	(from https://tradeoakcapital.app/home/assets/css/default/app.min.css)
03:17:23	5943/5943	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Feb%202022%2016:59:16%20GMT	https://tradeoakcapital.app/home/assets/css/default/images/cover-pattern.png	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/assets/css/default/images/cover-pattern.png	(from https://tradeoakcapital.app/home/assets/css/default/app.min.css)
03:17:26	26132/26132	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Feb%202022%2016:59:16%20GMT	https://tradeoakcapital.app/home/assets/css/default/images/error-page-pattern.png	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/assets/css/default/images/error-page-pattern.png	(from https://tradeoakcapital.app/home/assets/css/default/app.min.css)
03:17:27	87068/87068	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Feb%202022%2016:59:16%20GMT	https://tradeoakcapital.app/home/assets/css/default/images/profile-cover.jpg	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/assets/css/default/images/profile-cover.jpg	(from https://tradeoakcapital.app/home/assets/css/default/app.min.css)
03:17:31	7358/7358	---M-Z	200	added ('OK')	text/html	date:Fri,%2023%20May%202025%2013:05:32%20GMT	https://tradeoakcapital.app/home/Account/SendLink.html	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/Account/SendLink.html	(from https://tradeoakcapital.app/home/Account/Login.html)
03:17:31	1110409/1110409	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Feb%202022%2016:59:16%20GMT	https://tradeoakcapital.app/home/assets/css/default/images/coming-soon.jpg	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/assets/css/default/images/coming-soon.jpg	(from https://tradeoakcapital.app/home/assets/css/default/app.min.css)
03:17:33	690/690	---M-Z	200	added ('OK')	text/javascript	date:Sat,%2012%20Feb%202022%2016:59:16%20GMT	https://tradeoakcapital.app/home/assets/js/demo/login-v2.demo.js	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/assets/js/demo/login-v2.demo.js	(from https://tradeoakcapital.app/home/Account/Login.html)
03:17:34	0/0	---M--	200	added ('OK')	text/html	date:Fri,%2023%20May%202025%2013:06:44%20GMT	https://tradeoakcapital.app/home/Account/www.google-analytics.com/analytics.html	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/Account/www.google-analytics.com/analytics.html	(from https://tradeoakcapital.app/home/Account/Login.html)
03:17:34	12332/12332	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2027%20May%202022%2011:22:12%20GMT	https://tradeoakcapital.app/home/cdn-cgi/scripts/7d0fa10a/cloudflare-static/rocket-loader.min.js	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/cdn-cgi/scripts/7d0fa10a/cloudflare-static/rocket-loader.min.js	(from https://tradeoakcapital.app/home/Account/Register.html)
03:17:39	2146246/2146246	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Jun%202022%2001:16:16%20GMT	https://tradeoakcapital.app/home/1.jpg	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/1.jpg	(from https://tradeoakcapital.app/home/Account/Login.html)
03:17:40	0/0	---M--	200	added ('OK')	text/html	date:Fri,%2023%20May%202025%2013:06:44%20GMT	https://tradeoakcapital.app/home/Account/asset2/images/logo_1589275665.html	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/Account/asset2/images/logo_1589275665.5e.delayed	(from https://tradeoakcapital.app/home/Account/SendLink.html)
03:17:41	13051/13051	---M-Z	200	added ('OK')	text/css	date:Wed,%2014%20Feb%202018%2011:55:30%20GMT	https://tradeoakcapital.app/home/asset2/css/sweetalert.css	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/asset2/css/sweetalert.css	(from https://tradeoakcapital.app/home/Account/SendLink.html)
03:17:42	9015/9015	---M-Z	200	added ('OK')	text/css	date:Thu,%2005%20Sep%202019%2014:52:50%20GMT	https://tradeoakcapital.app/home/asset2/dashboard/vendor/nucleo/css/nucleo.css	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/asset2/dashboard/vendor/nucleo/css/nucleo.css	(from https://tradeoakcapital.app/home/Account/SendLink.html)
03:17:43	55207/55207	---M-Z	200	added ('OK')	text/css	date:Thu,%2005%20Sep%202019%2014:52:50%20GMT	https://tradeoakcapital.app/home/asset2/dashboard/vendor/%40fortawesome/fontawesome-free/css/all.min.css	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/asset2/dashboard/vendor/@fortawesome/fontawesome-free/css/all.min.css	(from https://tradeoakcapital.app/home/Account/SendLink.html)
03:17:43	478846/478846	---M-Z	200	added ('OK')	text/css	date:Sun,%2024%20Jan%202021%2015:43:28%20GMT	https://tradeoakcapital.app/home/asset2/dashboard/css/argon9f1e9f1e.css?v=1.1.0	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/asset2/dashboard/css/argon9f1e9f1e9f1e.css	(from https://tradeoakcapital.app/home/Account/SendLink.html)
03:17:43	13051/13051	---M-Z	200	added ('OK')	text/css	date:Wed,%2014%20Feb%202018%2011:55:30%20GMT	https://tradeoakcapital.app/home/asset2/frontend/css/sweetalert.css	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/asset2/frontend/css/sweetalert.css	(from https://tradeoakcapital.app/home/Account/SendLink.html)
03:17:43	16193/16193	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Sep%202022%2007:22:46%20GMT	https://tradeoakcapital.app/home/asset2/images/logo_1589275665.png	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/asset2/images/logo_1589275665.png	(from https://tradeoakcapital.app/home/Account/SendLink.html)
03:17:44	88145/88145	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2005%20Sep%202019%2014:52:50%20GMT	https://tradeoakcapital.app/home/asset2/dashboard/vendor/jquery/dist/jquery.min.js	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/asset2/dashboard/vendor/jquery/dist/jquery.min.js	(from https://tradeoakcapital.app/home/Account/SendLink.html)
03:17:44	78635/78635	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2005%20Sep%202019%2014:52:50%20GMT	https://tradeoakcapital.app/home/asset2/dashboard/vendor/bootstrap/dist/js/bootstrap.bundle.min.js	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/asset2/dashboard/vendor/bootstrap/dist/js/bootstrap.bundle.min.js	(from https://tradeoakcapital.app/home/Account/SendLink.html)
03:17:45	3886/3886	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2005%20Sep%202019%2014:52:50%20GMT	https://tradeoakcapital.app/home/asset2/dashboard/vendor/js-cookie/js.cookie.js	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/asset2/dashboard/vendor/js-cookie/js.cookie.js	(from https://tradeoakcapital.app/home/Account/SendLink.html)
03:17:46	13041/13041	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2005%20Sep%202019%2014:52:50%20GMT	https://tradeoakcapital.app/home/asset2/dashboard/vendor/jquery.scrollbar/jquery.scrollbar.min.js	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/asset2/dashboard/vendor/jquery.scrollbar/jquery.scrollbar.min.js	(from https://tradeoakcapital.app/home/Account/SendLink.html)
03:17:48	4636/4636	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2005%20Sep%202019%2014:52:50%20GMT	https://tradeoakcapital.app/home/asset2/dashboard/vendor/jquery-scroll-lock/dist/jquery-scrollLock.min.js	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/asset2/dashboard/vendor/jquery-scroll-lock/dist/jquery-scrollLock.min.js	(from https://tradeoakcapital.app/home/Account/SendLink.html)
03:17:49	51677/51677	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2005%20Sep%202019%2014:52:50%20GMT	https://tradeoakcapital.app/home/asset2/dashboard/js/argon9f1e9f1e.js?v=1.1.0	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/asset2/dashboard/js/argon9f1e9f1e9f1e.js	(from https://tradeoakcapital.app/home/Account/SendLink.html)
03:17:49	1660/1660	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2005%20Sep%202019%2014:52:50%20GMT	https://tradeoakcapital.app/home/asset2/dashboard/js/demo.min.js	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/asset2/dashboard/js/demo.min.js	(from https://tradeoakcapital.app/home/Account/SendLink.html)
03:17:50	34735/34735	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2014%20Feb%202018%2011:55:32%20GMT	https://tradeoakcapital.app/home/asset2/frontend/js/sweetalert.js	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/asset2/frontend/js/sweetalert.js	(from https://tradeoakcapital.app/home/Account/SendLink.html)
03:17:51	18516/18516	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2005%20Sep%202019%2014:52:50%20GMT	https://tradeoakcapital.app/home/asset2/dashboard/vendor/nucleo/fonts/nucleo-icons.eot	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/asset2/dashboard/vendor/nucleo/fonts/nucleo-icons.eot	(from https://tradeoakcapital.app/home/asset2/dashboard/vendor/nucleo/css/nucleo.css)
03:17:53	8580/8580	---M--	200	added ('OK')	font/woff2	date:Thu,%2005%20Sep%202019%2014:52:50%20GMT	https://tradeoakcapital.app/home/asset2/dashboard/vendor/nucleo/fonts/nucleo-icons.woff2	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/asset2/dashboard/vendor/nucleo/fonts/nucleo-icons.woff2	(from https://tradeoakcapital.app/home/asset2/dashboard/vendor/nucleo/css/nucleo.css)
03:17:53	10220/10220	---M--	200	added ('OK')	font/woff	date:Thu,%2005%20Sep%202019%2014:52:50%20GMT	https://tradeoakcapital.app/home/asset2/dashboard/vendor/nucleo/fonts/nucleo-icons.woff	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/asset2/dashboard/vendor/nucleo/fonts/nucleo-icons.woff	(from https://tradeoakcapital.app/home/asset2/dashboard/vendor/nucleo/css/nucleo.css)
03:17:54	18292/18292	---M-Z	200	added ('OK')	font/ttf	date:Thu,%2005%20Sep%202019%2014:52:50%20GMT	https://tradeoakcapital.app/home/asset2/dashboard/vendor/nucleo/fonts/nucleo-icons.ttf	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/asset2/dashboard/vendor/nucleo/fonts/nucleo-icons.ttf	(from https://tradeoakcapital.app/home/asset2/dashboard/vendor/nucleo/css/nucleo.css)
03:17:56	126098/126098	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2005%20Sep%202019%2014:52:50%20GMT	https://tradeoakcapital.app/home/asset2/dashboard/vendor/nucleo/fonts/nucleo-icons.svg	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/asset2/dashboard/vendor/nucleo/fonts/nucleo-icons.svg	(from https://tradeoakcapital.app/home/asset2/dashboard/vendor/nucleo/css/nucleo.css)
03:17:56	129648/129648	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2005%20Sep%202019%2014:52:50%20GMT	https://tradeoakcapital.app/home/asset2/dashboard/vendor/%40fortawesome/fontawesome-free/webfonts/fa-brands-400.eot	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/asset2/dashboard/vendor/@fortawesome/fontawesome-free/webfonts/fa-brands-400.eot	(from https://tradeoakcapital.app/home/asset2/dashboard/vendor/%40fortawesome/fontawesome-free/css/all.min.css)
03:17:57	129648/129648	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2005%20Sep%202019%2014:52:50%20GMT	https://tradeoakcapital.app/home/asset2/dashboard/vendor/%40fortawesome/fontawesome-free/webfonts/fa-brands-400d41dd41d.eot?	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/asset2/dashboard/vendor/@fortawesome/fontawesome-free/webfonts/fa-brands-400d41dd41dd41d.eot	(from https://tradeoakcapital.app/home/asset2/dashboard/vendor/%40fortawesome/fontawesome-free/css/all.min.css)
03:17:57	74656/74656	---M--	200	added ('OK')	font/woff2	date:Thu,%2005%20Sep%202019%2014:52:50%20GMT	https://tradeoakcapital.app/home/asset2/dashboard/vendor/%40fortawesome/fontawesome-free/webfonts/fa-brands-400.woff2	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/asset2/dashboard/vendor/@fortawesome/fontawesome-free/webfonts/fa-brands-400.woff2	(from https://tradeoakcapital.app/home/asset2/dashboard/vendor/%40fortawesome/fontawesome-free/css/all.min.css)
03:17:58	87544/87544	---M--	200	added ('OK')	font/woff	date:Thu,%2005%20Sep%202019%2014:52:50%20GMT	https://tradeoakcapital.app/home/asset2/dashboard/vendor/%40fortawesome/fontawesome-free/webfonts/fa-brands-400.woff	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/asset2/dashboard/vendor/@fortawesome/fontawesome-free/webfonts/fa-brands-400.woff	(from https://tradeoakcapital.app/home/asset2/dashboard/vendor/%40fortawesome/fontawesome-free/css/all.min.css)
03:17:59	129344/129344	---M-Z	200	added ('OK')	font/ttf	date:Thu,%2005%20Sep%202019%2014:52:50%20GMT	https://tradeoakcapital.app/home/asset2/dashboard/vendor/%40fortawesome/fontawesome-free/webfonts/fa-brands-400.ttf	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/asset2/dashboard/vendor/@fortawesome/fontawesome-free/webfonts/fa-brands-400.ttf	(from https://tradeoakcapital.app/home/asset2/dashboard/vendor/%40fortawesome/fontawesome-free/css/all.min.css)
03:18:00	34388/34388	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2005%20Sep%202019%2014:52:50%20GMT	https://tradeoakcapital.app/home/asset2/dashboard/vendor/%40fortawesome/fontawesome-free/webfonts/fa-regular-400.eot	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/asset2/dashboard/vendor/@fortawesome/fontawesome-free/webfonts/fa-regular-400.eot	(from https://tradeoakcapital.app/home/asset2/dashboard/vendor/%40fortawesome/fontawesome-free/css/all.min.css)
03:18:00	691865/691865	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2005%20Sep%202019%2014:52:50%20GMT	https://tradeoakcapital.app/home/asset2/dashboard/vendor/%40fortawesome/fontawesome-free/webfonts/fa-brands-400.svg	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/asset2/dashboard/vendor/@fortawesome/fontawesome-free/webfonts/fa-brands-400.svg	(from https://tradeoakcapital.app/home/asset2/dashboard/vendor/%40fortawesome/fontawesome-free/css/all.min.css)
03:18:01	34388/34388	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2005%20Sep%202019%2014:52:50%20GMT	https://tradeoakcapital.app/home/asset2/dashboard/vendor/%40fortawesome/fontawesome-free/webfonts/fa-regular-400d41dd41d.eot?	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/asset2/dashboard/vendor/@fortawesome/fontawesome-free/webfonts/fa-regular-400d41dd41dd41d.eot	(from https://tradeoakcapital.app/home/asset2/dashboard/vendor/%40fortawesome/fontawesome-free/css/all.min.css)
03:18:01	13584/13584	---M--	200	added ('OK')	font/woff2	date:Thu,%2005%20Sep%202019%2014:52:50%20GMT	https://tradeoakcapital.app/home/asset2/dashboard/vendor/%40fortawesome/fontawesome-free/webfonts/fa-regular-400.woff2	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/asset2/dashboard/vendor/@fortawesome/fontawesome-free/webfonts/fa-regular-400.woff2	(from https://tradeoakcapital.app/home/asset2/dashboard/vendor/%40fortawesome/fontawesome-free/css/all.min.css)
